signal_time,entry_time,exit_time,calendar_year,trend_regime,volatility_regime,regime,trend_90d,volatility_30d,trend_threshold_past_median,volatility_threshold_past_median,exit_reason,net_return,initial_risk_return,result_r
2022-06-14T23:30:00+00:00,2022-06-15T00:00:00+00:00,2022-06-15T04:00:00+00:00,2022,weak,high,weak_high,-0.4618107420364036,0.2076039361807859,-0.05103909400602158,0.20145653280756962,stop,-0.04192364871557213,0.040977348715572036,-1.0230932461387012
2022-06-15T18:30:00+00:00,2022-06-15T19:00:00+00:00,2022-06-15T21:30:00+00:00,2022,weak,high,weak_high,-0.4722250822461157,0.2176855070878365,-0.05230361728370092,0.20150565659248312,take,0.06055622327121857,0.04616716745341402,1.3116729184722917
2022-06-18T23:00:00+00:00,2022-06-18T23:30:00+00:00,2022-06-19T01:30:00+00:00,2022,weak,high,weak_high,-0.5366350840707858,0.2420951026845603,-0.05773390822240626,0.20164103927557725,stop,-0.031148171706708805,0.030148171706708776,-1.0331695072500036
2022-06-19T09:00:00+00:00,2022-06-19T09:30:00+00:00,2022-06-19T10:00:00+00:00,2022,weak,high,weak_high,-0.5407620176081815,0.24618404457320095,-0.058374817708949645,0.20165335681093988,take,0.04203087036532416,0.032273152773993015,1.30234782637023
2022-06-23T13:30:00+00:00,2022-06-23T14:00:00+00:00,2022-06-23T17:00:00+00:00,2022,weak,high,weak_high,-0.5452046813535276,0.26600868418648543,-0.06423190996627792,0.20181178334428537,stop,-0.02033280885991362,0.019332808859913685,-1.0517255411381747
2022-06-28T08:30:00+00:00,2022-06-28T09:00:00+00:00,2022-06-28T14:30:00+00:00,2022,weak,high,weak_high,-0.5551095359873841,0.2658976440721705,-0.07265079471643254,0.20204704558698947,stop,-0.015470328947905787,0.014470328947905675,-1.0691069293310602
2022-07-01T05:00:00+00:00,2022-07-01T05:30:00+00:00,2022-07-01T20:00:00+00:00,2022,weak,high,weak_high,-0.582099714757028,0.27390142377896287,-0.08020407997661178,0.20218742447033058,take,0.032215735976594106,0.024911801982445532,1.2931917168936795
2022-07-06T20:00:00+00:00,2022-07-06T20:30:00+00:00,2022-07-06T22:00:00+00:00,2022,weak,high,weak_high,-0.5329644403422235,0.27838192769823467,-0.09599178953094012,0.2024441602784502,take,0.0227684451457405,0.01782633385930536,1.2772365493343072
2022-07-13T14:30:00+00:00,2022-07-13T15:00:00+00:00,2022-07-13T17:00:00+00:00,2022,weak,high,weak_high,-0.5159482609319563,0.27314105677110495,-0.11190446967966294,0.20273468866029426,take,0.022199664733882574,0.017399748550411865,1.2758612384290513
2022-07-19T08:30:00+00:00,2022-07-19T09:00:00+00:00,2022-07-19T16:30:00+00:00,2022,weak,high,weak_high,-0.4711918221012683,0.22188590001941358,-0.12199450739066253,0.20298189174231668,take,0.03282358690977338,0.025367690182330024,1.2939131104903197
2022-07-21T16:00:00+00:00,2022-07-21T16:30:00+00:00,2022-07-21T17:30:00+00:00,2022,weak,high,weak_high,-0.4154347732394973,0.21003532070151273,-0.12444305491977065,0.2030439490881031,stop,-0.022355099104859333,0.02135509910485932,-1.0468272235633158
2022-07-21T18:00:00+00:00,2022-07-21T18:30:00+00:00,2022-07-21T20:00:00+00:00,2022,weak,high,weak_high,-0.4182218904411503,0.20993562706552402,-0.12460666517018765,0.20304857611155547,take,0.027146638476521656,0.021109978857391146,1.2859623716305582
2022-07-21T21:30:00+00:00,2022-07-21T22:00:00+00:00,2022-07-22T03:00:00+00:00,2022,weak,high,weak_high,-0.4140073161612384,0.2095483677814844,-0.12467904151145026,0.20305936739012082,stop,-0.01954722269407161,0.018547222694071667,-1.0539164281625613
