start,end,months,trades,expectancy_r,total_r,top_1_r,top_1_profit_share,without_top_1_r,without_top_1_expectancy_r,top_3_r,top_3_profit_share,without_top_3_r,without_top_3_expectancy_r,top_5_r,top_5_profit_share,without_top_5_r,without_top_5_expectancy_r
2022-06-01T00:00:00+00:00,2023-06-01T00:00:00+00:00,12,26,0.06184476129966862,1.6079637937913842,1.3162131657026146,0.8185589568525937,0.29175062808876956,0.011670025123550781,3.9094759515288646,2.4313208833581963,-2.3015121577374806,-0.10006574598858611,6.499308243791544,4.041949370307003,-4.891344450000161,-0.23292116428572193
2022-07-01T00:00:00+00:00,2023-07-01T00:00:00+00:00,12,20,0.15471773898743155,3.0943547797486306,1.3162131657026146,0.4253594882903301,1.7781416140460162,0.09358640073926401,3.9094759515288646,1.263422015185489,-0.8151211717802339,-0.0479483042223667,6.4930995272511405,2.0983694467570415,-3.39874474750251,-0.22658298316683398
2022-08-01T00:00:00+00:00,2023-08-01T00:00:00+00:00,12,16,-0.06625845907266986,-1.0601353451627178,1.3162131657026146,-1.2415520072114867,-2.3763485108653324,-0.15842323405768882,3.8893577259479963,-3.66873696240269,-4.949493071110714,-0.3807302362392857,5.712852138917189,-5.388795086386197,-6.7729874840799065,-0.6157261349163551
2022-09-01T00:00:00+00:00,2023-09-01T00:00:00+00:00,12,13,-0.08771433608168669,-1.140286369061927,1.3162131657026146,-1.1542829954070366,-2.4564995347645415,-0.20470829456371178,3.8848255318447342,-3.4068858816935976,-5.025111900906661,-0.5025111900906661,4.583082867157538,-4.01923849263223,-5.723369236219464,-0.715421154527433
2022-10-01T00:00:00+00:00,2023-10-01T00:00:00+00:00,12,9,-0.2202748875447864,-1.9824739879030777,1.3162131657026146,-0.6639245577667391,-3.2986871536056923,-0.41233589420071154,2.734863896901569,-1.3795206966595897,-4.717337884804646,-0.7862229808007744,2.207620218074796,-1.1135683149163849,-4.190094205977873,-1.0475235514944683
2022-11-01T00:00:00+00:00,2023-11-01T00:00:00+00:00,12,9,-0.2202748875447864,-1.9824739879030777,1.3162131657026146,-0.6639245577667391,-3.2986871536056923,-0.41233589420071154,2.734863896901569,-1.3795206966595897,-4.717337884804646,-0.7862229808007744,2.207620218074796,-1.1135683149163849,-4.190094205977873,-1.0475235514944683
2022-12-01T00:00:00+00:00,2023-12-01T00:00:00+00:00,12,6,0.18234567538160407,1.0940740522896244,1.2719439044276715,1.1625756974729542,-0.17786985213804704,-0.03557397042760941,2.6862011070922,2.4552278718891563,-1.5921270548025757,-0.5307090182675253,2.158957428265427,1.9733192865211153,-1.0648833759758027,-1.0648833759758027
2023-01-01T00:00:00+00:00,2024-01-01T00:00:00+00:00,12,9,0.27831133947571884,2.50480205528147,1.2719439044276715,0.5078021641453582,1.2328581508537981,0.15410726885672477,3.7930454214934475,1.5143094495214373,-1.288243366211978,-0.21470722770199635,5.178758593443732,2.067532076047336,-2.6739565381622623,-0.6684891345405656
2023-02-01T00:00:00+00:00,2024-02-01T00:00:00+00:00,12,13,0.4072800527075993,5.294640685198791,1.2943138624788602,0.2444573559254218,4.000326822719931,0.33336056855999424,3.84618054300244,0.7264290008865885,1.4484601421963508,0.14484601421963508,6.385674823323358,1.2060638677851285,-1.0910341381245667,-0.13637926726557084
2023-03-01T00:00:00+00:00,2024-03-01T00:00:00+00:00,12,12,0.42899448820229236,5.147933858427508,1.2943138624788602,0.25142394950548613,3.853619995948648,0.3503290905407862,3.84618054300244,0.7471309167475002,1.3017533154250682,0.144639257269452,6.385674823323358,1.2404345119682503,-1.2377409648958493,-0.1768201378422642
2023-04-01T00:00:00+00:00,2024-04-01T00:00:00+00:00,12,15,0.3544028782713549,5.316043174070324,1.3061599864862123,0.2457015384783129,4.009883187584111,0.2864202276845794,3.904972196926587,0.7345636724648108,1.411070977143737,0.11758924809531142,6.456838877450167,1.2145948906028865,-1.1407957033798428,-0.11407957033798428
2023-05-01T00:00:00+00:00,2024-05-01T00:00:00+00:00,12,17,0.4159483692646399,7.071122277498879,1.3061599864862123,0.1847174939461255,5.764962291012666,0.36031014318829163,3.916436542063583,0.5538635012049123,3.1546857354352955,0.2253346953882354,6.48826516598977,0.9175721917065658,0.5828571115091091,0.048571425959092425
