day_iso,decision_iso,status,symbols,weights,momenta,participation_caps,vol_multiplier,gross_return,funding_return,turnover,net_realistic,net_stress,equity_realistic,equity_stress,violations
2020-05-21T00:00:00Z,,hold,ADAUSDT|ETHUSDT|LINKUSDT|XRPUSDT,0.071355095567|0.071355095567|0.071355095567|0.071355095567,0.495043731778|0.213238742964|0.095251881876|0.066277836691,3738.851811064997|65294.000894470395|8262.275720020447|3629.670188793452,0.285420382267,-0.016967342634,-0.000077911915,0.000000000000,-0.017045254550,-0.017045254550,1.012490217810,1.012155467138,
2020-05-22T00:00:00Z,,hold,ADAUSDT|ETHUSDT|LINKUSDT|XRPUSDT,0.071355095567|0.071355095567|0.071355095567|0.071355095567,0.495043731778|0.213238742964|0.095251881876|0.066277836691,3738.851811064997|65294.000894470395|8262.275720020447|3629.670188793452,0.285420382267,0.014558004140,-0.000034954007,0.000000000000,0.014523050132,0.014523050132,1.027194664002,1.026855051729,
2020-05-23T00:00:00Z,,hold,ADAUSDT|ETHUSDT|LINKUSDT|XRPUSDT,0.071355095567|0.071355095567|0.071355095567|0.071355095567,0.495043731778|0.213238742964|0.095251881876|0.066277836691,3738.851811064997|65294.000894470395|8262.275720020447|3629.670188793452,0.285420382267,-0.004231524103,-0.000064219586,0.000000000000,-0.004295743689,-0.004295743689,1.022782099006,1.022443945620,
2020-05-24T00:00:00Z,,hold,ADAUSDT|ETHUSDT|LINKUSDT|XRPUSDT,0.071355095567|0.071355095567|0.071355095567|0.071355095567,0.495043731778|0.213238742964|0.095251881876|0.066277836691,3738.851811064997|65294.000894470395|8262.275720020447|3629.670188793452,0.285420382267,-0.012028992158,-0.000064219586,0.000000000000,-0.012093211744,-0.012093211744,1.010413378515,1.010079314490,
2020-05-25T00:00:00Z,2020-05-25T00:00:00Z,active,ADAUSDT|ETHUSDT|LINKUSDT|BNBUSDT,0.074703664718|0.074703664718|0.074703664718|0.074703664718,0.224166866459|0.064215294431|0.002645502646|0.001381042059,35079.363471003919|347601.118436016608|39524.681674530068|11528.018593851879,0.298814658871,0.009278586591,-0.000044822199,0.156104467738,0.009046439030,0.008921555456,1.019554021539,1.019090793109,
2020-05-26T00:00:00Z,,hold,ADAUSDT|ETHUSDT|LINKUSDT|BNBUSDT,0.074703664718|0.074703664718|0.074703664718|0.074703664718,0.224166866459|0.064215294431|0.002645502646|0.001381042059,35079.363471003919|347601.118436016608|39524.681674530068|11528.018593851879,0.298814658871,-0.002853716686,-0.000036485270,0.000000000000,-0.002890201956,-0.002890201956,1.016607304512,1.016145414906,
2020-05-27T00:00:00Z,,hold,ADAUSDT|ETHUSDT|LINKUSDT|BNBUSDT,0.074703664718|0.074703664718|0.074703664718|0.074703664718,0.224166866459|0.064215294431|0.002645502646|0.001381042059,35079.363471003919|347601.118436016608|39524.681674530068|11528.018593851879,0.298814658871,0.006298428299,-0.000047343448,0.000000000000,0.006251084851,0.006251084851,1.022962203033,1.022497426116,
2020-05-28T00:00:00Z,,hold,ADAUSDT|ETHUSDT|LINKUSDT|BNBUSDT,0.074703664718|0.074703664718|0.074703664718|0.074703664718,0.224166866459|0.064215294431|0.002645502646|0.001381042059,35079.363471003919|347601.118436016608|39524.681674530068|11528.018593851879,0.298814658871,0.024020924598,-0.000053723888,0.000000000000,0.023967200711,0.023967200711,1.047479743473,1.047003827154,
2020-05-29T00:00:00Z,,hold,ADAUSDT|ETHUSDT|LINKUSDT|BNBUSDT,0.074703664718|0.074703664718|0.074703664718|0.074703664718,0.224166866459|0.064215294431|0.002645502646|0.001381042059,35079.363471003919|347601.118436016608|39524.681674530068|11528.018593851879,0.298814658871,-0.001681274844,-0.000036261159,0.000000000000,-0.001717536002,-0.001717536002,1.045680659302,1.045205560386,
2020-05-30T00:00:00Z,,hold,ADAUSDT|ETHUSDT|LINKUSDT|BNBUSDT,0.074703664718|0.074703664718|0.074703664718|0.074703664718,0.224166866459|0.064215294431|0.002645502646|0.001381042059,35079.363471003919|347601.118436016608|39524.681674530068|11528.018593851879,0.298814658871,0.028810845115,-0.000043654581,0.000000000000,0.028767190534,0.028767190534,1.075761954066,1.075273187889,
