key,family,signal_tf_minutes,regime_tf_minutes,fast_window,slow_window,entry_threshold,stop_atr,take_atr,max_holding_days,side,valid,zero_trade,trades,net_pnl,net_return,daily_sharpe,annualized_sharpe,median_fold_sharpe,positive_folds,max_drawdown,active_assets,max_asset_positive_share,long_trades,short_trades,long_net_pnl,short_net_pnl,missing_bars,funding_events
6b1be63e177e7f0db936,A,1440,10080,20,200,0.02,2.0,4.0,10,both,True,False,269,-3429.7784345841774,-0.03429778434584178,-0.05336433435268783,-1.0195241762854337,-0.22809429366467657,2,-0.48314062322052986,10,0.1995180954020354,199,70,-3574.051103051479,144.2726684673014,2,6064
6e240494cc586e1731e7,A,1440,10080,10,50,0.01,3.0,6.0,20,long,True,False,67,-2028.4761379186023,-0.02028476137918602,-0.051892168271611375,-0.9913984827979962,-2.5342526388933955,1,-0.2509810599320139,9,0.33610561789832527,67,0,-2028.4761379186023,0.0,0,2882
6e3a47d91fe7619616f8,A,1440,10080,10,200,0.02,2.0,4.0,10,long,True,False,208,-3513.2064860460755,-0.035132064860460756,-0.05912832466594945,-1.1296450565986216,-0.12923176904322733,3,-0.43921340059402747,9,0.21802858683932683,208,0,-3513.2064860460755,0.0,0,4666
6f07b0d88b9de1f3fba6,A,1440,10080,20,200,0.02,2.0,4.0,20,long,True,False,136,-4932.45821481028,-0.0493245821481028,-0.09388980984953328,-1.7937622985382575,-1.6254366374649323,1,-0.5355665961628879,9,0.22128145991780215,136,0,-4932.45821481028,0.0,0,4636
75c1108d2861b63ae27d,A,1440,10080,20,200,0.02,2.0,6.0,20,both,True,False,169,-4491.920054174808,-0.044919200541748076,-0.07560249962419158,-1.4443837272485622,-0.9702020267207877,3,-0.5662330207797709,10,0.20914641512552454,128,41,-4846.316473672369,354.3964194975629,2,6344
79208b451b6fe00e5a1f,A,1440,10080,20,200,0.01,3.0,4.0,10,both,True,False,246,-3595.9252030114094,-0.035959252030114096,-0.06375395748866508,-1.2180176475918885,-0.7218122908382096,2,-0.47057303419678,10,0.20121484006661572,185,61,-4066.31172347672,470.38652046531126,2,6289
7ccabd9be8ad5516cc7f,A,1440,10080,20,100,0.01,2.0,6.0,20,both,True,False,142,-4252.267742101177,-0.04252267742101177,-0.08314586324891003,-1.58849948694463,-2.2483128060489896,1,-0.561283203762744,10,0.22695303587419186,109,33,-4171.957352833526,-80.31038926765136,3,5519
7d5887e3123bc714943c,A,1440,10080,10,50,0.01,2.0,6.0,20,both,True,False,142,-2028.9624265934528,-0.020289624265934527,-0.03461251441167779,-0.6612711593385803,-1.2218178017159094,1,-0.45268041478186627,10,0.18012081121305684,73,69,-1814.413311138063,-214.54911545538985,8,5618
7e5ea51dff9df8839811,A,1440,10080,20,50,0.02,2.0,4.0,20,long,True,False,63,-1519.7135024952408,-0.015197135024952409,-0.059419308744620106,-1.1352042996158436,-1.8881909415449114,1,-0.18292253091697686,8,0.25270027871485173,63,0,-1519.7135024952408,0.0,0,2248
81e6dcf11f5810bcb1d0,A,1440,10080,20,50,0.01,3.0,6.0,20,both,True,False,105,-1813.8205876294023,-0.018138205876294024,-0.03526323558051238,-0.6737031698132722,-1.1717376062624028,1,-0.3761808554941838,10,0.1707907778130354,56,49,-2404.797006781104,590.9764191517007,4,4898
82918d47388389aeb4f0,A,1440,10080,20,50,0.02,3.0,6.0,20,long,True,False,52,-1923.0915467264213,-0.01923091546726421,-0.06942664766434817,-1.3263942412258063,-2.1430000801434304,1,-0.22648542959562223,8,0.3391766456983268,52,0,-1923.0915467264213,0.0,0,2365
8390700dddc35bf5801d,A,1440,10080,10,50,0.01,3.0,6.0,20,both,True,False,122,-1385.9586282921896,-0.013859586282921896,-0.022249793788897205,-0.4250817134759901,-0.718631856913466,2,-0.3932571036668364,10,0.1815170340808101,67,55,-2013.7036757454719,627.7450474532828,8,5574
84dbe5df48c92ad4e71a,A,1440,10080,10,100,0.01,2.0,6.0,20,long,True,False,116,-3526.58238626154,-0.0352658238626154,-0.07043784026185443,-1.3457130486754596,-3.034731958278309,1,-0.43677378458277116,10,0.20361424659013463,116,0,-3526.58238626154,0.0,0,4635
